"KEGG.ID","Description","pvalue","p.adjust","qvalue","geneID","human_geneID"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,78975,"5563"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5564,"5564"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5594,"5594"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,26413,"5594"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,116590,"5594"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5595,"5595"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,50689,"5595"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5599,"5599"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,26419,"5599"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,116554,"5599"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5600,"5600"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5604,"5604"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5605,"5605"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5728,"5728"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,19211,"5728"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,43991,"5728"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5894,"5894"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5896,"5896"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,5897,"5897"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,6446,"6446"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,6648,"6648"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,20656,"6648"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,24787,"6648"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,6774,"6774"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,20848,"6774"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,25125,"6774"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,6794,"6794"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,7040,"7040"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,21803,"7040"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,59086,"7040"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,9133,"9133"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,9140,"9140"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,10018,"10018"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,10365,"10365"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,12914,"1387"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,21813,"7048"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,23411,"23411"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,93759,"23411"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,309757,"23411"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,29591,"7046"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,41957,"208"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,80854,"80854"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,246775,"8743"
"hsa04068","FoxO signaling pathway",1.05895934089554e-25,2.18410364059704e-24,9.75357287666941e-25,397400,"7043"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,60,"60"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,71,"71"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,90,"90"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,207,"207"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,11651,"207"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24185,"207"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,387,"387"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,11848,"387"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,596,"596"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,12043,"596"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,857,"857"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,12389,"857"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1003,"1003"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1432,"1432"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,26416,"1432"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,34780,"1432"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,81649,"1432"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,191743,"1432"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1499,"1499"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,12387,"1499"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1514,"1514"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1728,"1728"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,18104,"1728"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,1843,"1843"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,2353,"2353"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,314322,"2353"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,2944,"2944"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,2950,"2950"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,2952,"2952"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3162,"3162"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,15368,"3162"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3320,"3320"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3383,"3383"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,15894,"3383"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,25464,"3383"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3458,"3458"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,15978,"3458"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3551,"3551"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3552,"3552"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3553,"3553"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,16176,"3553"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24494,"3553"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3554,"3554"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3685,"3685"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3725,"3725"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,3791,"3791"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4217,"4217"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4259,"4259"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4313,"4313"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,81686,"4313"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4318,"4318"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,17395,"4318"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,81687,"4318"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4780,"4780"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,18024,"4780"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,83619,"4780"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4790,"4790"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,18033,"4790"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,81736,"4790"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,4846,"4846"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24600,"4846"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,287024,"4846"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5154,"5154"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5155,"5155"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5175,"5175"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,18613,"5175"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5290,"5290"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5291,"5291"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5293,"5293"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5295,"5295"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,18708,"5295"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5327,"5327"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5563,"5563"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,78975,"5563"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5598,"5598"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,23939,"5598"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5599,"5599"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,26419,"5599"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,116554,"5599"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5600,"5600"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5607,"5607"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5609,"5609"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5747,"5747"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5879,"5879"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,19353,"5879"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,363875,"5879"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5880,"5880"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,5970,"5970"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,19697,"5970"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,6347,"6347"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,20296,"6347"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24770,"6347"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,6401,"6401"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,6613,"6613"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,6714,"6714"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7124,"7124"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,21926,"7124"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24835,"7124"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7132,"7132"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7157,"7157"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,22059,"7157"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,24842,"7157"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,403869,"7157"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7295,"7295"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7412,"7412"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,25361,"7412"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,7422,"7422"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,22339,"7422"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,83785,"7422"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,558154,"7422"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,8517,"8517"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,8878,"8878"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,9817,"9817"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,10365,"10365"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,11898,"445"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,14859,"2940"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,27035,"27035"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,41957,"208"
"hsa05418","Fluid shear stress and atherosclerosis",2.40532203726538e-25,4.66915454292691e-24,2.08510888679352e-24,51588,"51588"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,207,"207"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,11651,"207"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,24185,"207"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,355,"355"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,356,"356"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,472,"472"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,11920,"472"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,41839,"472"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,479450,"472"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,526824,"472"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,545,"545"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,245000,"545"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,578,"578"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,581,"581"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12028,"581"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,24887,"581"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,596,"596"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12043,"596"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,598,"598"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12048,"598"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,811,"811"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12317,"811"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,836,"836"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12367,"836"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,25402,"836"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,841,"841"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,842,"842"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,891,"891"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,920,"920"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12504,"920"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,983,"983"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12534,"983"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,995,"995"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,1072,"1072"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12631,"1072"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,1111,"1111"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,12649,"1111"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,1432,"1432"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,26416,"1432"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,34780,"1432"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,81649,"1432"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,191743,"1432"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,2185,"2185"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,2353,"2353"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,314322,"2353"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,2475,"2475"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,56717,"2475"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,56718,"2475"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,478232,"2475"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,2923,"2923"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3133,"3133"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3134,"3134"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3265,"3265"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3439,"3439"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3447,"3447"
"hsa05170","Human immunodeficiency virus 1 infection",3.50491671053379e-25,6.42568063597861e-24,2.8695224530686e-24,3456,"3456"
